arg.5,Juventud Unida
arg.5,Lugano
arg.5,Deportivo Paraguayo
arg.5,Riestra?
arg.5,San Mart?n B
arg.5,Victoriano Arenas
arg.5,Yupanqui
arg.5,Mu?iz
per.2,Bolognesi
per.2,Sport Ancash
per.2,Jos? G?lvez
per.2,Atl?tico Minero
per.2,Deportivo Aviaci?n
per.2,Hijos de Acosvinchos
per.2,Univ. San Marcos
per.2,Atl?tico Torino
per.2,Alianza Unicachi
per.2,U Am?rica FC
mex.2,Necaxa
mex.2,U.A. de G.
mex.2,Dorados de Sinaloa
mex.2,Lobos BUAP
mex.2,Correcaminos
mex.2,Cruz Azul Hidalgo
mex.2,M?rida
mex.2,Univ. de Guadalajara
mex.2,Altamira
mex.2,Celaya
mex.2,Zacatepec
mex.2,Delfines
mex.2,At. San Luis
mex.2,Ballenas
mex.2,Alebrijes
chi.2,Deportes Temuco
chi.2,Coquimbo Unido
chi.2,Rangers de Talca
chi.2,Puerto Montt
chi.2,Deportes Concepci?n
chi.2,Antofagasta
chi.2,Lota Schwager
chi.2,Osorno
chi.2,Arica
chi.2,Copiap?
chi.2,Curic? Unido
chi.2,Municipal Iquique
chi.2,Uni?n La Calera
chi.2,Deportes Naval
arg.3,Almagro 
arg.3,Chacarita Juniors
arg.3,Los Andes 
arg.3,Nueva Chicago
arg.3,Platense
arg.3,F?nix
arg.3,Barracas Central
arg.3,Villa D?lmine
arg.3,FC Urquiza
arg.3,Acassuso
arg.3,Atlanta
arg.3,Colegiales
arg.3,Comunicaciones
arg.3,Defensores de Belgrano
arg.3,Deportivo Armenio
arg.3,Deportivo Merlo
arg.3,Deportivo Mor?n
arg.3,Estudiantes de Buenos Aires
arg.3,Flandria
arg.3,Temperley
arg.3,Trist?n Su?rez
ecu.2,Macar?
ecu.2,Azogues
ecu.2,Tec. Universitario
ecu.2,U. Cat?lica
ecu.2,Liga de Portoviejo
ecu.2,Rocafuerte
ecu.2,La Grecia
ecu.2,Atl?tico Audaz
ecu.2,U.T. Cotopaxi
ecu.2,River (E)
ecu.2,Deportivo Quevedo
ecu.2,Valle del Chota
eng.w.1,Arsenal Ladies
eng.w.1,Birmingham City Ladies
eng.w.1,Bristol Academy Women's FC?
eng.w.1,Chelsea Ladies
eng.w.1,Doncaster Rovers Belles Women
eng.w.1,Everton Ladies
eng.w.1,Lincoln Ladies
eng.w.1,Liverpool Ladies
ger.playoff.relegation,Kaiserslautern
ger.playoff.relegation,TSG Hoffenheim
ned.playoff.relegation,Roda JC Kerkrade
ned.playoff.relegation,Sparta Rotterdam
ned.playoff.relegation,FC Volendam
ned.playoff.relegation,Go Ahead Eagles
fifa.worldq.afc.conmebol,Uruguay
fifa.worldq.afc.conmebol,Jordan
fifa.worldq.concacaf.ofc,Mexico
fifa.worldq.concacaf.ofc,New Zealand
